Order_ID,Order_Date,Region,City,Category,Product,Quantity,Unit_Price,Payment_Mode,Customer_Type,Total_Sales
1560,"Saturday, September 14, 2024",West,Kolkata,Clothing,Table,1,38621,Net Banking,Returning,38621
1561,"Thursday, December 19, 2024",East,Hyderabad,Groceries,Phone,7,41279,Card,Returning,288953
1562,"Tuesday, January 16, 2024",North,Bangalore,Electronics,Laptop,4,19345,UPI,Returning,77380
1563,"Tuesday, January 2, 2024",West,Hyderabad,Groceries,Rice,5,23096,Net Banking,New,115480
1564,"Friday, April 26, 2024",South,Mumbai,Electronics,Table,10,32023,Card,New,320230
1565,"Sunday, August 18, 2024",West,Delhi,Electronics,Jeans,2,47227,Net Banking,New,94454
1566,"Monday, March 18, 2024",East,Hyderabad,Groceries,Jeans,4,2201,UPI,New,8804
1567,"Saturday, October 26, 2024",East,Mumbai,Clothing,Chair,10,27335,Cash,Returning,273350
1568,"Saturday, November 23, 2024",East,Mumbai,Electronics,Jeans,7,8023,Net Banking,New,56161
1569,"Monday, December 23, 2024",West,Hyderabad,Electronics,Laptop,1,13650,Net Banking,Returning,13650
1570,"Wednesday, December 18, 2024",West,Hyderabad,Groceries,Oil,8,4664,Cash,Returning,37312
1571,"Saturday, September 14, 2024",West,Mumbai,Groceries,Laptop,10,12605,Card,New,126050
1572,"Sunday, April 28, 2024",North,Bangalore,Groceries,Chair,5,30014,Cash,New,150070
1573,"Friday, September 20, 2024",North,Bangalore,Furniture,Laptop,5,31244,Net Banking,New,156220
1574,"Monday, February 12, 2024",West,Chennai,Clothing,Rice,9,309,UPI,New,2781
1575,"Tuesday, June 4, 2024",West,Hyderabad,Clothing,T-Shirt,2,49858,UPI,Returning,99716
1576,"Thursday, October 24, 2024",South,Hyderabad,Furniture,Table,10,40511,Card,New,405110
1577,"Wednesday, August 7, 2024",South,Bangalore,Clothing,Laptop,3,27397,Cash,Returning,82191
1578,"Monday, December 23, 2024",North,Kolkata,Groceries,Laptop,6,43566,UPI,New,261396
1579,"Sunday, February 11, 2024",South,Bangalore,Clothing,Chair,1,37709,Net Banking,Returning,37709
1580,"Thursday, June 20, 2024",South,Hyderabad,Furniture,Phone,10,19304,Net Banking,Returning,193040
1581,"Thursday, June 20, 2024",West,Kolkata,Furniture,Table,4,26652,Card,New,106608
1582,"Thursday, August 8, 2024",West,Bangalore,Clothing,Table,1,30598,Cash,Returning,30598
1583,"Wednesday, November 13, 2024",South,Kolkata,Furniture,Chair,4,31451,UPI,Returning,125804
1584,"Saturday, January 27, 2024",South,Chennai,Electronics,Phone,10,44677,Card,New,446770
1585,"Wednesday, August 14, 2024",North,Kolkata,Clothing,Oil,1,13067,UPI,New,13067
1586,"Tuesday, October 29, 2024",East,Bangalore,Furniture,Phone,3,41611,Card,New,124833
1587,"Tuesday, September 24, 2024",South,Delhi,Electronics,Table,7,31042,UPI,Returning,217294
1588,"Saturday, January 20, 2024",West,Bangalore,Groceries,T-Shirt,1,24373,Cash,Returning,24373
1589,"Thursday, July 11, 2024",South,Chennai,Furniture,Jeans,5,10085,Net Banking,Returning,50425
1590,"Thursday, October 31, 2024",South,Bangalore,Groceries,Oil,4,2885,Net Banking,New,11540
1591,"Monday, November 11, 2024",South,Bangalore,Clothing,Rice,6,42042,Card,New,252252
1592,"Saturday, August 31, 2024",East,Hyderabad,Furniture,Jeans,3,33223,UPI,New,99669
1593,"Sunday, November 10, 2024",East,Chennai,Electronics,Laptop,10,45622,Cash,Returning,456220
1594,"Monday, July 22, 2024",South,Bangalore,Furniture,T-Shirt,2,3551,Net Banking,New,7102
1595,"Friday, March 22, 2024",South,Chennai,Electronics,Laptop,10,46156,Cash,New,461560
1596,"Wednesday, January 31, 2024",North,Bangalore,Groceries,Chair,1,46029,UPI,New,46029
1597,"Sunday, August 18, 2024",North,Chennai,Clothing,Phone,5,16252,Cash,New,81260
1598,"Tuesday, August 27, 2024",West,Kolkata,Furniture,Jeans,3,44373,Card,Returning,133119
1599,"Sunday, April 28, 2024",South,Bangalore,Clothing,Laptop,2,16780,Cash,Returning,33560
1600,"Sunday, September 1, 2024",North,Mumbai,Clothing,Jeans,6,18194,Card,New,109164
1601,"Tuesday, June 11, 2024",North,Mumbai,Furniture,Laptop,3,23409,Card,New,70227
1602,"Sunday, August 18, 2024",South,Delhi,Clothing,Rice,5,12861,Cash,New,64305
1603,"Sunday, February 11, 2024",East,Bangalore,Clothing,Table,7,14784,Card,Returning,103488
1604,"Thursday, April 18, 2024",East,Chennai,Electronics,Chair,9,4086,Card,New,36774
1605,"Friday, July 19, 2024",South,Mumbai,Electronics,Laptop,6,22522,Card,New,135132
1606,"Saturday, July 13, 2024",North,Bangalore,Furniture,Rice,7,24291,Cash,Returning,170037
1607,"Sunday, March 17, 2024",South,Bangalore,Groceries,Table,1,27058,Card,Returning,27058
1608,"Monday, October 21, 2024",North,Mumbai,Electronics,Phone,3,16147,Cash,New,48441
1609,"Thursday, June 13, 2024",East,Hyderabad,Electronics,Table,8,10165,Card,New,81320
1610,"Friday, April 12, 2024",East,Kolkata,Clothing,Jeans,9,44494,Net Banking,Returning,400446
1611,"Friday, February 23, 2024",North,Bangalore,Electronics,Table,9,8702,UPI,New,78318
1612,"Friday, February 9, 2024",South,Delhi,Groceries,Table,2,46452,Card,New,92904
1613,"Saturday, August 17, 2024",West,Bangalore,Groceries,Chair,7,33367,Cash,Returning,233569
1614,"Monday, February 19, 2024",West,Mumbai,Clothing,Phone,3,4597,Net Banking,Returning,13791
1615,"Friday, October 25, 2024",West,Mumbai,Clothing,Phone,6,25555,UPI,Returning,153330
1616,"Thursday, June 20, 2024",North,Chennai,Groceries,T-Shirt,5,13266,Cash,New,66330
1617,"Thursday, May 23, 2024",West,Kolkata,Electronics,Chair,10,17097,Cash,Returning,170970
1618,"Tuesday, January 16, 2024",North,Kolkata,Furniture,Rice,9,35985,UPI,Returning,323865
1619,"Monday, September 16, 2024",East,Kolkata,Electronics,Phone,7,39634,Cash,New,277438
1620,"Sunday, August 4, 2024",North,Kolkata,Furniture,Rice,3,44718,Card,Returning,134154
1621,"Friday, May 24, 2024",East,Mumbai,Clothing,Jeans,3,8646,Card,New,25938
1622,"Monday, November 18, 2024",West,Mumbai,Furniture,Laptop,1,6093,Cash,New,6093
1623,"Monday, December 9, 2024",West,Mumbai,Electronics,Laptop,10,20306,Card,New,203060
1624,"Wednesday, August 14, 2024",East,Chennai,Furniture,Phone,6,42127,Net Banking,New,252762
1625,"Sunday, June 2, 2024",West,Hyderabad,Electronics,Chair,5,48710,Card,Returning,243550
1626,"Monday, April 1, 2024",North,Kolkata,Groceries,Oil,1,3887,UPI,New,3887
1627,"Monday, June 10, 2024",South,Kolkata,Electronics,Laptop,9,4899,UPI,Returning,44091
1628,"Saturday, September 21, 2024",South,Kolkata,Clothing,T-Shirt,3,13747,Card,New,41241
1629,"Saturday, February 10, 2024",East,Bangalore,Clothing,Chair,8,6739,Card,Returning,53912
1630,"Sunday, September 8, 2024",South,Chennai,Clothing,T-Shirt,8,46082,Cash,New,368656
1631,"Friday, June 7, 2024",West,Kolkata,Electronics,Rice,7,40160,Cash,New,281120
1632,"Thursday, March 7, 2024",West,Mumbai,Furniture,Rice,6,29710,Cash,Returning,178260
1633,"Saturday, August 24, 2024",North,Chennai,Groceries,Laptop,3,49670,Card,Returning,149010
1634,"Sunday, December 15, 2024",West,Mumbai,Furniture,Phone,8,48094,Cash,Returning,384752
1635,"Wednesday, October 16, 2024",West,Kolkata,Electronics,Table,4,41643,Net Banking,Returning,166572
1636,"Wednesday, May 15, 2024",North,Chennai,Electronics,Rice,4,20968,Cash,Returning,83872
1637,"Saturday, July 27, 2024",East,Hyderabad,Electronics,Chair,3,23265,Net Banking,Returning,69795
1638,"Saturday, February 3, 2024",South,Chennai,Clothing,Jeans,4,44812,Net Banking,New,179248
1639,"Wednesday, January 10, 2024",North,Delhi,Groceries,Jeans,7,5113,Card,Returning,35791
1640,"Friday, November 22, 2024",West,Hyderabad,Furniture,Table,5,11382,Card,New,56910
1641,"Wednesday, April 17, 2024",South,Chennai,Electronics,Table,6,30337,Cash,Returning,182022
1642,"Saturday, December 7, 2024",South,Mumbai,Groceries,Table,2,34914,Cash,Returning,69828
1643,"Sunday, April 14, 2024",North,Chennai,Furniture,Rice,1,32534,Card,Returning,32534
1644,"Monday, October 7, 2024",West,Delhi,Electronics,Laptop,2,29540,Net Banking,Returning,59080
1645,"Sunday, December 29, 2024",West,Mumbai,Electronics,Oil,10,26090,Cash,New,260900
1646,"Tuesday, November 12, 2024",East,Hyderabad,Furniture,Table,9,6983,Net Banking,Returning,62847
1647,"Sunday, May 12, 2024",East,Bangalore,Clothing,T-Shirt,10,2892,Card,New,28920
1648,"Tuesday, May 28, 2024",West,Bangalore,Electronics,Oil,2,34285,Card,New,68570
1649,"Tuesday, March 19, 2024",West,Delhi,Furniture,Jeans,8,28178,UPI,Returning,225424
1650,"Thursday, February 29, 2024",West,Mumbai,Electronics,T-Shirt,10,33566,Net Banking,Returning,335660
1651,"Saturday, April 6, 2024",West,Hyderabad,Furniture,Phone,5,30550,Cash,Returning,152750
1652,"Saturday, February 17, 2024",East,Mumbai,Clothing,T-Shirt,1,38413,Net Banking,New,38413
1653,"Wednesday, December 4, 2024",West,Mumbai,Groceries,Chair,8,10678,Net Banking,Returning,85424
1654,"Thursday, September 5, 2024",West,Kolkata,Clothing,Oil,7,17238,Cash,New,120666
1655,"Thursday, December 26, 2024",West,Kolkata,Clothing,Chair,3,21741,Net Banking,Returning,65223
1656,"Sunday, November 24, 2024",South,Mumbai,Clothing,Table,3,42676,Cash,Returning,128028
1657,"Monday, June 17, 2024",South,Bangalore,Furniture,Phone,5,4480,Net Banking,New,22400
1658,"Sunday, July 7, 2024",North,Bangalore,Clothing,Phone,2,47024,Net Banking,New,94048
1659,"Thursday, February 1, 2024",North,Mumbai,Clothing,Oil,2,15007,Cash,Returning,30014
1660,"Monday, February 19, 2024",West,Bangalore,Clothing,Rice,7,42257,Net Banking,Returning,295799
1661,"Sunday, May 5, 2024",West,Kolkata,Furniture,Laptop,4,29122,UPI,New,116488
1662,"Monday, September 23, 2024",East,Mumbai,Clothing,Oil,1,33216,Cash,New,33216
1663,"Tuesday, November 12, 2024",East,Hyderabad,Groceries,Rice,5,32668,Cash,Returning,163340
1664,"Saturday, February 24, 2024",East,Chennai,Electronics,Table,2,48145,Net Banking,New,96290
1665,"Friday, May 17, 2024",East,Hyderabad,Groceries,Jeans,4,9973,Cash,Returning,39892
1666,"Monday, April 1, 2024",South,Delhi,Clothing,Table,8,20428,Card,Returning,163424
1667,"Tuesday, August 6, 2024",West,Mumbai,Groceries,Chair,5,18389,Card,Returning,91945
1668,"Thursday, August 29, 2024",West,Mumbai,Groceries,Oil,10,8658,Card,Returning,86580
1669,"Wednesday, March 13, 2024",North,Kolkata,Clothing,T-Shirt,8,14402,Card,Returning,115216
1670,"Tuesday, June 4, 2024",South,Mumbai,Furniture,Jeans,3,47510,Cash,New,142530
1671,"Sunday, September 8, 2024",South,Chennai,Groceries,Jeans,5,12943,Net Banking,New,64715
1672,"Friday, July 12, 2024",North,Delhi,Electronics,Rice,7,3970,UPI,New,27790
1673,"Saturday, May 18, 2024",South,Kolkata,Electronics,Laptop,6,5357,Cash,Returning,32142
1674,"Monday, December 2, 2024",East,Bangalore,Clothing,Laptop,2,13901,Net Banking,New,27802
1675,"Tuesday, October 8, 2024",West,Delhi,Electronics,Laptop,6,11733,Cash,New,70398
1676,"Thursday, January 11, 2024",North,Delhi,Clothing,Table,8,20943,UPI,Returning,167544
1677,"Tuesday, June 18, 2024",North,Bangalore,Electronics,Oil,7,33862,Card,Returning,237034
1678,"Friday, October 11, 2024",North,Mumbai,Electronics,Table,3,30907,Card,Returning,92721
1679,"Tuesday, July 30, 2024",East,Chennai,Furniture,Jeans,9,46366,Card,New,417294
1680,"Tuesday, March 19, 2024",South,Kolkata,Electronics,Chair,10,12990,Net Banking,New,129900
1681,"Saturday, April 20, 2024",East,Delhi,Electronics,Laptop,8,15298,Net Banking,New,122384
1682,"Monday, June 10, 2024",South,Delhi,Groceries,Laptop,3,18959,UPI,New,56877
1683,"Sunday, October 20, 2024",West,Bangalore,Furniture,Rice,5,43800,Card,Returning,219000
1684,"Tuesday, April 16, 2024",South,Delhi,Furniture,Laptop,1,28223,Net Banking,Returning,28223
1685,"Friday, November 15, 2024",East,Mumbai,Groceries,T-Shirt,3,21666,Cash,Returning,64998
1686,"Thursday, June 27, 2024",South,Bangalore,Electronics,Table,9,18262,Cash,New,164358
1687,"Tuesday, January 2, 2024",West,Chennai,Furniture,Oil,8,45565,Card,New,364520
1688,"Saturday, October 19, 2024",South,Kolkata,Groceries,Chair,9,1708,Cash,New,15372
1689,"Monday, December 16, 2024",West,Kolkata,Groceries,Chair,5,25442,Card,Returning,127210
1690,"Friday, January 19, 2024",South,Mumbai,Groceries,Phone,1,40480,Card,New,40480
1691,"Sunday, January 7, 2024",North,Delhi,Electronics,T-Shirt,3,29297,Net Banking,Returning,87891
1692,"Thursday, February 29, 2024",East,Hyderabad,Electronics,Rice,4,24246,Cash,New,96984
1693,"Sunday, September 8, 2024",East,Kolkata,Electronics,Rice,4,43491,Card,New,173964
1694,"Saturday, June 8, 2024",East,Chennai,Clothing,Jeans,2,23991,UPI,New,47982
1695,"Tuesday, April 30, 2024",South,Delhi,Groceries,Rice,4,8658,UPI,Returning,34632
1696,"Tuesday, December 17, 2024",North,Bangalore,Clothing,Rice,6,2444,Net Banking,New,14664
1697,"Friday, February 16, 2024",North,Kolkata,Clothing,Chair,1,24611,UPI,New,24611
1698,"Monday, April 22, 2024",East,Mumbai,Groceries,Rice,8,31757,Card,Returning,254056
1699,"Friday, April 5, 2024",North,Bangalore,Furniture,Rice,6,6694,UPI,New,40164
1700,"Sunday, September 15, 2024",South,Chennai,Electronics,Rice,8,8201,Card,Returning,65608
1701,"Wednesday, January 17, 2024",South,Hyderabad,Clothing,Rice,6,8952,Net Banking,New,53712
1702,"Friday, January 12, 2024",South,Mumbai,Electronics,Oil,6,29542,Card,Returning,177252
1703,"Tuesday, September 17, 2024",South,Mumbai,Furniture,Oil,9,3801,Net Banking,Returning,34209
1704,"Friday, May 3, 2024",North,Mumbai,Electronics,T-Shirt,9,16076,UPI,New,144684
1705,"Saturday, June 8, 2024",North,Mumbai,Groceries,Table,7,35716,Card,New,250012
1706,"Monday, July 1, 2024",East,Bangalore,Groceries,Laptop,7,49570,Net Banking,New,346990
1707,"Sunday, December 1, 2024",South,Hyderabad,Groceries,Phone,4,37143,Card,Returning,148572
1708,"Monday, April 22, 2024",West,Hyderabad,Furniture,Oil,2,48251,Card,Returning,96502
1709,"Sunday, October 13, 2024",North,Hyderabad,Furniture,Rice,6,38737,Cash,New,232422
1710,"Saturday, April 13, 2024",East,Kolkata,Groceries,Rice,10,28559,Card,New,285590
1711,"Thursday, February 8, 2024",North,Kolkata,Clothing,T-Shirt,9,23181,Cash,Returning,208629
1712,"Thursday, January 4, 2024",South,Kolkata,Clothing,T-Shirt,8,8874,UPI,Returning,70992
1713,"Saturday, February 3, 2024",West,Kolkata,Clothing,Jeans,1,23641,UPI,Returning,23641
1714,"Sunday, July 7, 2024",East,Bangalore,Groceries,T-Shirt,10,204,UPI,Returning,2040
1715,"Sunday, October 13, 2024",West,Kolkata,Groceries,Chair,4,32756,Cash,Returning,131024
1716,"Thursday, December 5, 2024",North,Chennai,Clothing,Jeans,10,41208,Card,Returning,412080
1717,"Monday, December 16, 2024",South,Delhi,Electronics,Phone,1,13452,UPI,Returning,13452
1718,"Sunday, January 14, 2024",North,Hyderabad,Electronics,Chair,9,25200,Net Banking,Returning,226800
1719,"Monday, December 30, 2024",South,Mumbai,Electronics,Table,1,45186,Card,New,45186
1720,"Saturday, August 3, 2024",East,Kolkata,Furniture,T-Shirt,2,38528,Net Banking,Returning,77056
1721,"Sunday, March 24, 2024",East,Mumbai,Groceries,Phone,7,22217,Cash,New,155519
1722,"Wednesday, June 19, 2024",West,Mumbai,Clothing,Laptop,1,35073,UPI,New,35073
1723,"Thursday, October 24, 2024",North,Hyderabad,Clothing,Table,6,43186,Net Banking,Returning,259116
1724,"Wednesday, April 17, 2024",East,Bangalore,Furniture,Oil,3,38778,Net Banking,New,116334
1725,"Monday, May 13, 2024",North,Hyderabad,Clothing,Chair,4,3793,UPI,Returning,15172
1726,"Tuesday, February 6, 2024",West,Chennai,Furniture,Oil,1,49763,Card,Returning,49763
1727,"Monday, January 29, 2024",South,Chennai,Electronics,Chair,1,45533,Net Banking,Returning,45533
1728,"Thursday, May 30, 2024",North,Delhi,Furniture,Chair,9,8379,Cash,New,75411
1729,"Friday, November 8, 2024",West,Chennai,Electronics,Laptop,4,12971,Cash,Returning,51884
1730,"Sunday, August 11, 2024",West,Bangalore,Groceries,Jeans,8,47343,Cash,New,378744
1731,"Monday, February 5, 2024",East,Hyderabad,Furniture,T-Shirt,8,42472,Card,Returning,339776
1732,"Friday, August 23, 2024",South,Chennai,Electronics,Jeans,5,8076,Cash,New,40380
1733,"Friday, May 24, 2024",East,Kolkata,Electronics,Laptop,3,20498,Net Banking,Returning,61494
1734,"Thursday, March 7, 2024",North,Bangalore,Groceries,Table,1,23202,UPI,Returning,23202
1735,"Thursday, April 4, 2024",East,Delhi,Furniture,Jeans,6,19106,UPI,New,114636
1736,"Sunday, May 5, 2024",West,Kolkata,Electronics,Rice,1,45672,Card,New,45672
1737,"Monday, November 11, 2024",North,Hyderabad,Furniture,Chair,2,39332,UPI,Returning,78664
1738,"Monday, January 15, 2024",South,Delhi,Furniture,Jeans,4,8453,UPI,New,33812
1739,"Sunday, November 3, 2024",North,Kolkata,Electronics,Table,3,2942,UPI,New,8826
1740,"Friday, May 31, 2024",West,Chennai,Groceries,Rice,9,1854,Net Banking,Returning,16686
1741,"Friday, May 10, 2024",North,Chennai,Groceries,Table,5,45872,Cash,Returning,229360
1742,"Saturday, April 27, 2024",West,Kolkata,Groceries,Table,4,29711,Cash,New,118844
1743,"Sunday, October 6, 2024",South,Mumbai,Electronics,Laptop,7,38040,UPI,New,266280
1744,"Saturday, April 13, 2024",West,Hyderabad,Groceries,Laptop,7,29659,Net Banking,New,207613
1745,"Saturday, February 10, 2024",East,Delhi,Electronics,Rice,4,41634,UPI,Returning,166536
1746,"Wednesday, March 6, 2024",North,Delhi,Groceries,Laptop,4,24132,Card,New,96528
1747,"Sunday, May 26, 2024",West,Kolkata,Furniture,Table,5,22444,Net Banking,New,112220
1748,"Saturday, April 27, 2024",North,Bangalore,Groceries,Table,3,1850,Card,Returning,5550
1749,"Saturday, September 28, 2024",South,Kolkata,Groceries,Oil,6,36544,Card,New,219264
1750,"Friday, April 19, 2024",East,Kolkata,Furniture,Laptop,9,38757,Cash,Returning,348813
1751,"Sunday, December 29, 2024",West,Mumbai,Electronics,Oil,2,22999,Cash,New,45998
1752,"Sunday, September 22, 2024",East,Hyderabad,Groceries,Chair,6,15046,UPI,New,90276
1753,"Thursday, May 9, 2024",South,Delhi,Furniture,Rice,5,42328,Cash,Returning,211640
1754,"Saturday, June 29, 2024",West,Delhi,Groceries,Jeans,2,12698,Card,New,25396
1755,"Tuesday, August 20, 2024",West,Delhi,Electronics,Chair,1,13381,Cash,Returning,13381
1756,"Friday, July 5, 2024",West,Mumbai,Electronics,Phone,6,1628,Net Banking,Returning,9768
1757,"Saturday, June 1, 2024",South,Hyderabad,Electronics,Table,1,39890,Net Banking,New,39890
1758,"Thursday, December 19, 2024",South,Hyderabad,Clothing,Phone,10,6844,Net Banking,New,68440
1759,"Friday, November 8, 2024",East,Delhi,Electronics,T-Shirt,9,21145,UPI,Returning,190305
1760,"Tuesday, August 6, 2024",East,Hyderabad,Groceries,Rice,4,47272,Cash,Returning,189088
1761,"Sunday, April 28, 2024",East,Bangalore,Furniture,T-Shirt,10,23686,Net Banking,Returning,236860
1762,"Monday, July 22, 2024",East,Mumbai,Furniture,Rice,4,588,Cash,New,2352
1763,"Wednesday, May 15, 2024",North,Delhi,Furniture,Oil,6,28946,UPI,Returning,173676
1764,"Thursday, November 28, 2024",South,Delhi,Groceries,Laptop,1,24204,Cash,New,24204
1765,"Thursday, June 6, 2024",South,Mumbai,Groceries,Jeans,9,42483,UPI,New,382347
1766,"Tuesday, November 19, 2024",North,Hyderabad,Electronics,Table,5,14739,Net Banking,Returning,73695
1767,"Sunday, March 31, 2024",East,Mumbai,Groceries,Chair,8,8333,Net Banking,New,66664
1768,"Saturday, January 27, 2024",North,Hyderabad,Furniture,Rice,7,16004,Net Banking,Returning,112028
1769,"Sunday, August 4, 2024",North,Chennai,Furniture,Phone,2,31784,Net Banking,New,63568
1770,"Wednesday, April 24, 2024",West,Chennai,Groceries,Phone,9,43325,Card,New,389925
1771,"Wednesday, December 18, 2024",West,Delhi,Groceries,Table,3,24911,Net Banking,New,74733
1772,"Friday, July 19, 2024",North,Bangalore,Clothing,Laptop,6,26151,Card,New,156906
1773,"Wednesday, May 1, 2024",East,Kolkata,Furniture,Rice,2,42763,Cash,New,85526
1774,"Tuesday, July 9, 2024",North,Mumbai,Furniture,Oil,2,24429,Net Banking,Returning,48858
1775,"Tuesday, December 10, 2024",North,Chennai,Groceries,Phone,8,11779,Cash,New,94232
1776,"Tuesday, January 30, 2024",North,Mumbai,Furniture,Jeans,5,28791,Cash,New,143955
1777,"Friday, November 8, 2024",North,Hyderabad,Furniture,Rice,6,31957,Cash,Returning,191742
1778,"Wednesday, February 7, 2024",North,Mumbai,Groceries,Chair,3,9173,UPI,New,27519
1779,"Monday, November 25, 2024",West,Kolkata,Electronics,Phone,10,46635,Cash,New,466350
1780,"Saturday, May 11, 2024",West,Chennai,Electronics,Jeans,1,10815,Net Banking,Returning,10815
1781,"Saturday, June 1, 2024",West,Bangalore,Electronics,Laptop,8,29065,Card,New,232520
1782,"Friday, August 2, 2024",East,Delhi,Groceries,Laptop,2,19531,Card,Returning,39062
1783,"Thursday, September 5, 2024",South,Mumbai,Electronics,Oil,8,7037,Net Banking,Returning,56296
1784,"Thursday, May 2, 2024",East,Delhi,Groceries,Table,9,32257,Cash,Returning,290313
1785,"Friday, October 25, 2024",South,Chennai,Clothing,Chair,8,1685,Net Banking,New,13480
1786,"Friday, October 11, 2024",North,Mumbai,Clothing,Oil,5,31467,Net Banking,New,157335
1787,"Monday, September 2, 2024",East,Chennai,Clothing,Laptop,1,45742,Card,Returning,45742
1788,"Friday, March 29, 2024",East,Delhi,Groceries,Chair,8,48265,Card,Returning,386120
1789,"Wednesday, February 7, 2024",South,Mumbai,Electronics,Table,2,37454,Net Banking,Returning,74908
1790,"Sunday, September 15, 2024",North,Hyderabad,Furniture,Rice,9,45979,Card,New,413811
1791,"Monday, February 26, 2024",East,Chennai,Groceries,Chair,6,11230,Net Banking,Returning,67380
1792,"Monday, September 23, 2024",East,Mumbai,Electronics,Rice,6,34109,Cash,New,204654
1793,"Saturday, April 27, 2024",North,Kolkata,Clothing,Phone,7,7923,UPI,Returning,55461
1794,"Sunday, March 3, 2024",South,Hyderabad,Groceries,Jeans,5,16531,Net Banking,New,82655
1795,"Monday, November 18, 2024",South,Hyderabad,Groceries,Oil,1,20079,UPI,Returning,20079
1796,"Monday, September 16, 2024",North,Chennai,Groceries,Jeans,10,35470,Cash,Returning,354700
1797,"Saturday, September 21, 2024",South,Bangalore,Electronics,Phone,8,31756,Cash,New,254048
1798,"Wednesday, November 27, 2024",West,Mumbai,Groceries,Chair,5,49602,Cash,New,248010
1799,"Wednesday, November 13, 2024",North,Bangalore,Clothing,Oil,4,12323,Net Banking,New,49292
1800,"Friday, June 14, 2024",East,Bangalore,Groceries,Laptop,5,14291,Net Banking,Returning,71455
1801,"Tuesday, July 2, 2024",West,Chennai,Furniture,Chair,4,429,Net Banking,Returning,1716
1802,"Sunday, August 25, 2024",West,Delhi,Furniture,Chair,4,5690,Cash,New,22760
1803,"Thursday, May 16, 2024",East,Kolkata,Groceries,T-Shirt,2,20106,Card,Returning,40212
1804,"Monday, August 19, 2024",North,Delhi,Electronics,Table,1,46581,UPI,Returning,46581
1805,"Monday, April 1, 2024",North,Kolkata,Clothing,Laptop,8,33010,UPI,Returning,264080
1806,"Wednesday, November 20, 2024",West,Hyderabad,Electronics,Jeans,1,3594,UPI,New,3594
1807,"Friday, August 30, 2024",West,Mumbai,Furniture,Jeans,8,26423,Net Banking,Returning,211384
1808,"Saturday, July 20, 2024",East,Kolkata,Electronics,Jeans,8,46884,Net Banking,New,375072
1809,"Sunday, May 19, 2024",West,Kolkata,Furniture,Chair,1,34430,Cash,New,34430
1810,"Sunday, June 9, 2024",North,Hyderabad,Furniture,Table,1,17825,Card,New,17825
1811,"Wednesday, May 22, 2024",South,Delhi,Groceries,Table,5,9597,Net Banking,New,47985
1812,"Wednesday, October 9, 2024",South,Kolkata,Furniture,Jeans,9,20854,Net Banking,Returning,187686
1813,"Wednesday, December 4, 2024",East,Chennai,Furniture,Rice,2,36790,Net Banking,New,73580
1814,"Friday, December 27, 2024",South,Chennai,Clothing,Oil,5,5368,UPI,Returning,26840
1815,"Thursday, December 5, 2024",South,Hyderabad,Electronics,Laptop,3,40944,UPI,New,122832
1816,"Friday, October 25, 2024",West,Bangalore,Groceries,Laptop,3,6495,UPI,New,19485
1817,"Sunday, June 23, 2024",West,Delhi,Electronics,Jeans,10,29346,Card,Returning,293460
1818,"Tuesday, October 15, 2024",West,Mumbai,Clothing,T-Shirt,3,18505,Net Banking,New,55515
1819,"Friday, October 4, 2024",East,Mumbai,Clothing,Laptop,7,11531,Cash,New,80717
1820,"Saturday, August 17, 2024",West,Bangalore,Clothing,T-Shirt,2,19249,Card,Returning,38498
1821,"Tuesday, May 7, 2024",East,Bangalore,Clothing,Chair,5,21277,Net Banking,New,106385
1822,"Thursday, August 22, 2024",East,Kolkata,Groceries,Table,6,28239,Cash,New,169434
1823,"Wednesday, October 9, 2024",East,Mumbai,Clothing,Rice,7,31478,Cash,New,220346
1824,"Monday, July 1, 2024",East,Bangalore,Clothing,Laptop,6,19831,Card,Returning,118986
1825,"Sunday, May 19, 2024",East,Kolkata,Electronics,Chair,5,27862,Cash,New,139310
1826,"Thursday, August 8, 2024",West,Delhi,Clothing,Jeans,7,11634,Cash,New,81438
1827,"Wednesday, February 28, 2024",South,Bangalore,Electronics,Chair,4,17235,Net Banking,Returning,68940
1828,"Wednesday, October 16, 2024",West,Chennai,Furniture,Chair,3,33389,Cash,Returning,100167
1829,"Tuesday, January 23, 2024",South,Chennai,Furniture,Rice,8,49177,Net Banking,Returning,393416
1830,"Tuesday, August 20, 2024",North,Chennai,Electronics,Chair,6,31261,UPI,Returning,187566
1831,"Sunday, January 7, 2024",South,Bangalore,Electronics,Phone,5,4792,Cash,Returning,23960
1832,"Thursday, July 25, 2024",East,Bangalore,Clothing,T-Shirt,10,3757,Cash,New,37570
1833,"Thursday, June 13, 2024",South,Hyderabad,Clothing,Phone,2,20431,Card,New,40862
1834,"Thursday, May 2, 2024",North,Delhi,Groceries,Oil,4,24718,Cash,Returning,98872
1835,"Thursday, November 28, 2024",West,Kolkata,Electronics,Oil,4,28690,Net Banking,Returning,114760
1836,"Saturday, December 7, 2024",West,Chennai,Clothing,Laptop,8,13493,UPI,New,107944
1837,"Thursday, October 31, 2024",North,Hyderabad,Clothing,Rice,4,31942,Net Banking,New,127768
1838,"Monday, January 15, 2024",South,Hyderabad,Electronics,Phone,5,1036,Net Banking,Returning,5180
1839,"Thursday, April 18, 2024",West,Delhi,Furniture,Jeans,2,38474,UPI,New,76948
1840,"Monday, November 18, 2024",North,Chennai,Furniture,Jeans,8,41158,UPI,New,329264
